file,utt_id,truth,prediction,wer,variant
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk002\481-123719-0003.wav,481-123719-0003,PUT A COLLAR OF GERMAN BEAVER ON HIS GREAT COAT I SUDDENLY BECAME A HERO I WOULD NOT HAVE ADMITTED MY SIX FOOT LIEUTENANT EVEN IF HE HAD CALLED ON ME, put a collar of German beaver on his great coat. I suddenly became a hero. I would not have admitted my six foot lieutenant even if he had called on me.,0.0967741935483871,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk002\481-123719-0004.wav,481-123719-0004,BEFORE ME THEN WHAT WERE MY DREAMS," Before me then, what were my dreams?",0.2857142857142857,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk002\481-123719-0005.wav,481-123719-0005,THOUGH INDEED EVEN NOW I AM TO SOME EXTENT SATISFIED WITH THEM DREAMS WERE PARTICULARLY SWEET AND VIVID AFTER A SPELL OF DISSIPATION," Though indeed even now, I am to some extent satisfied with them. Grimes were particularly sweet and vivid after a spell of dissipation.",0.17391304347826086,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk002\481-123719-0006.wav,481-123719-0006,THERE WERE MOMENTS OF SUCH POSITIVE INTOXICATION OF SUCH HAPPINESS THAT THERE WAS NOT THE FAINTEST TRACE OF IRONY WITHIN ME ON MY HONOUR I HAD FAITH HOPE LOVE I BELIEVED BLINDLY AT SUCH TIMES THAT BY SOME MIRACLE," There were moments of such positive intoxication of such happiness that there was not the faintest trace of irony within me. On my honor, I had faith, hope, love. I believed blindly at such times that by some miracle.",0.15384615384615385,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk002\481-123719-0007.wav,481-123719-0007,BY SOME EXTERNAL CIRCUMSTANCE ALL THIS WOULD SUDDENLY OPEN OUT EXPAND THAT SUDDENLY A VISTA OF SUITABLE ACTIVITY BENEFICENT GOOD AND ABOVE ALL READY MADE WHAT SORT OF ACTIVITY I HAD NO IDEA," by some external circumstance. All this would suddenly open out, expand, that suddenly a vista of suitability, beneficent good and above all, ready-made. What sort of activity I had no idea.",0.2727272727272727,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk002\481-123719-0008.wav,481-123719-0008,BUT THE GREAT THING WAS THAT IT SHOULD BE ALL READY FOR ME WOULD RISE UP BEFORE ME AND I SHOULD COME OUT INTO THE LIGHT OF DAY ALMOST RIDING A WHITE HORSE AND CROWNED WITH LAUREL ANYTHING BUT THE FOREMOST PLACE I COULD NOT CONCEIVE FOR MYSELF," But the great thing was that it should be already for me. Would rise up before me, and I could come out into the light of day, almost riding a white horse and crowned with laurel. Anything but the foremost place I could not conceive for myself.",0.16666666666666666,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk002\481-123719-0009.wav,481-123719-0009,AND FOR THAT VERY REASON I QUITE CONTENTEDLY OCCUPIED THE LOWEST IN REALITY EITHER TO BE A HERO OR TO GROVEL IN THE MUD THERE WAS NOTHING BETWEEN," And for that very reason, I quite contentedly occupied the lowest in reality. Either to be a hero or to grove in the mud, there was nothing in between.",0.21428571428571427,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk002\481-123719-0010.wav,481-123719-0010,THAT WAS MY RUIN FOR WHEN I WAS IN THE MUD I COMFORTED MYSELF WITH THE THOUGHT THAT AT OTHER TIMES I WAS A HERO AND THE HERO WAS A CLOAK FOR THE MUD, That was my ruin for when I was in the mud I comforted myself with the thought that at other times I was a hero And the hero was a cloak for the mud,0.0,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk002\481-123719-0011.wav,481-123719-0011,IT IS WORTH NOTING THAT THESE ATTACKS OF THE SUBLIME AND THE BEAUTIFUL VISITED ME EVEN DURING THE PERIOD OF DISSIPATION AND JUST AT THE TIMES WHEN I WAS TOUCHING THE BOTTOM THEY CAME IN SEPARATE SPURTS AS THOUGH REMINDING ME OF THEMSELVES, It is worth noting that these attacks of the sublime and the beautiful visited me even during the period of dissipation and just at the times when I was touching the bottom. They came in separate spurts as though reminding me of themselves.,0.046511627906976744,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk002\481-123719-0012.wav,481-123719-0012,BUT DID NOT BANISH THE DISSIPATION BY THEIR APPEARANCE ON THE CONTRARY, but did not banish the dissipation by their appearance. On the contrary.,0.16666666666666666,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk002\481-123719-0013.wav,481-123719-0013,AND WERE ONLY SUFFICIENTLY PRESENT TO SERVE AS AN APPETISING SAUCE THAT SAUCE WAS MADE UP OF CONTRADICTIONS AND SUFFERINGS OF AGONISING INWARD ANALYSIS AND ALL THESE PANGS AND PIN PRICKS GAVE A CERTAIN PIQUANCY, and were only sufficiently present to serve as an appetizing sauce. That sauce was made up of contradictions and sufferings of agonizing inward analysis and all these pangs and pinpricks gave a certain preconceived.,0.17142857142857143,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk002\481-123719-0014.wav,481-123719-0014,EVEN A SIGNIFICANCE TO MY DISSIPATION IN FACT COMPLETELY ANSWERED THE PURPOSE OF AN APPETISING SAUCE THERE WAS A CERTAIN DEPTH OF MEANING IN IT AND I COULD HARDLY HAVE RESIGNED MYSELF TO THE SIMPLE VULGAR DIRECT DEBAUCHERY OF A CLERK," even a significance to my dissipation. In fact, completely answered the purpose of an appetizing sauce. There was a certain depth of meaning in it, and I could hardly have resigned myself to the simple vulgar, direct debauchery of a clerk.",0.17073170731707318,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk002\481-123719-0015.wav,481-123719-0015,AND HAVE ENDURED ALL THE FILTHINESS OF IT, and have endured all the filthiness of it.,0.125,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk002\481-123719-0016.wav,481-123719-0016,INTO THE STREET NO I HAD A LOFTY WAY OF GETTING OUT OF IT ALL," into the street. No, I had a lofty way of getting out of it all.",0.2,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk002\481-123719-0017.wav,481-123719-0017,IN THOSE FLIGHTS INTO THE SUBLIME AND THE BEAUTIFUL THOUGH IT WAS FANTASTIC LOVE THOUGH IT WAS NEVER APPLIED TO ANYTHING HUMAN IN REALITY YET THERE WAS SO MUCH OF THIS LOVE THAT ONE DID NOT FEEL AFTERWARDS EVEN THE IMPULSE TO APPLY IT IN REALITY," in those flights into the sublime and the beautiful. Though it was fantastic love, though it was never applied to anything human in reality, yet there was so much of this love that wanted not feel afterwards even the impulse to apply it in reality.",0.13043478260869565,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk002\481-123719-0018.wav,481-123719-0018,EVERYTHING HOWEVER PASSED SATISFACTORILY BY A LAZY AND FASCINATING TRANSITION INTO THE SPHERE OF ART THAT IS INTO THE BEAUTIFUL FORMS OF LIFE LYING READY," Everything, however, passed satisfactorily by a lazy and fascinating transition into the sphere of art that is into the beautiful forms of life lying ready.",0.12,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk002\481-123719-0019.wav,481-123719-0019,I CAME IN FOR COUNTLESS MILLIONS AND IMMEDIATELY DEVOTED THEM TO HUMANITY AND AT THE SAME TIME I CONFESSED BEFORE ALL THE PEOPLE MY SHAMEFUL DEEDS WHICH OF COURSE WERE NOT MERELY SHAMEFUL BUT HAD IN THEM, I came in for countless millions and immediately devoted them to humanity and at the same time I confessed before all the people my shameful deeds which of course were not merely shameful but had in them,0.0,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk002\481-123719-0020.wav,481-123719-0020,MUCH THAT WAS SUBLIME AND BEAUTIFUL SOMETHING IN THE MANFRED STYLE EVERYONE WOULD KISS ME AND WEEP," much that was sublime and beautiful, something in the man-for-it-style. Everyone would kiss me in a week.",0.35294117647058826,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk002\481-123719-0021.wav,481-123719-0021,AUSTERLITZ AGAINST THE OBSCURANTISTS THEN THE BAND WOULD PLAY A MARCH AN AMNESTY WOULD BE DECLARED THE POPE WOULD AGREE TO RETIRE FROM ROME TO BRAZIL, Osterlets against the obscure Antists. Then the band would play a march and Mnistie would be declared the Pope would agree to retire from Rome to Brazil.,0.23076923076923078,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk002\481-123719-0022.wav,481-123719-0022,LAKE COMO BEING FOR THAT PURPOSE TRANSFERRED TO THE NEIGHBOURHOOD OF ROME THEN WOULD COME A SCENE IN THE BUSHES AND SO ON AND SO ON AS THOUGH YOU DID NOT KNOW ALL ABOUT IT YOU WILL SAY THAT IT IS VULGAR AND CONTEMPTIBLE TO DRAG ALL THIS INTO PUBLIC," Like Komo being for the purpose, transferred to the neighborhood of Rome. Then would come a scene in the bushes and so on and so on as though you did not know all about it. You will say that it is vulgar and contemptible to drag all this into public.",0.16,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk002\481-123719-0023.wav,481-123719-0023,BUT WHY IS IT CONTEMPTIBLE CAN YOU IMAGINE THAT I AM ASHAMED OF IT ALL AND THAT IT WAS STUPIDER THAN ANYTHING IN YOUR LIFE GENTLEMEN AND I CAN ASSURE YOU THAT SOME OF THESE FANCIES WERE BY NO MEANS BADLY COMPOSED, But why is it contemptible? Can you imagine that I am ashamed of it all? And that it was stupider than anything in your life gentlemen? And I can assure you that some of these fancies were by no means badly composed.,0.09523809523809523,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk002\481-123719-0024.wav,481-123719-0024,AND YET YOU ARE RIGHT IT REALLY IS VULGAR AND CONTEMPTIBLE," And yet you're right, it really is vulgar and contemptible.",0.36363636363636365,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk002\481-123719-0025.wav,481-123719-0025,AND EVEN MORE CONTEMPTIBLE THAN THAT IS MY MAKING THIS REMARK NOW BUT THAT'S ENOUGH, And even more contemptible than that is my making this remark now. But that's enough.,0.13333333333333333,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk002\481-123719-0026.wav,481-123719-0026,I COULD NEVER STAND MORE THAN THREE MONTHS OF DREAMING AT A TIME WITHOUT FEELING AN IRRESISTIBLE DESIRE TO PLUNGE INTO SOCIETY TO PLUNGE INTO SOCIETY MEANT, I could never stand more than three months of dreaming at a time without feeling in irresistible desire to plunge into society. To plunge into society meant.,0.1111111111111111,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk002\481-123719-0027.wav,481-123719-0027,TO VISIT MY SUPERIOR AT THE OFFICE ANTON ANTONITCH SYETOTCHKIN HE WAS THE ONLY PERMANENT ACQUAINTANCE I HAVE HAD IN MY LIFE," To visit my superior at the office, Anton and Tonic, Sachuchkin. He was the only permanent acquaintance I have had in my life.",0.22727272727272727,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk002\481-123719-0028.wav,481-123719-0028,THAT IT BECAME ESSENTIAL AT ONCE TO EMBRACE MY FELLOWS AND ALL MANKIND AND FOR THAT PURPOSE I NEEDED AT LEAST ONE HUMAN BEING ACTUALLY EXISTING I HAD TO CALL ON ANTON ANTONITCH HOWEVER ON TUESDAY, that it became essential at once to embrace my fellows and all mankind. And for that purpose I needed at least one human being actually existing. I had to call an Anton Antonic however on Tuesday.,0.1388888888888889,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk002\481-123719-0029.wav,481-123719-0029,HIS AT HOME DAY SO I HAD ALWAYS TO TIME MY PASSIONATE DESIRE TO EMBRACE HUMANITY SO THAT IT MIGHT FALL ON A TUESDAY THIS ANTON ANTONITCH LIVED ON THE FOURTH STOREY IN A HOUSE IN FIVE CORNERS IN FOUR LOW PITCHED ROOMS, his at home day. So I had always to time my passionate desire to embrace humanity so that it might fall on a Tuesday. This Anton Antonich lived on the fourth story in a house in five corners in four low-pitched rooms.,0.16279069767441862,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk002\481-123719-0030.wav,481-123719-0030,ONE SMALLER THAN THE OTHER OF A PARTICULARLY FRUGAL AND SALLOW APPEARANCE HE HAD TWO DAUGHTERS AND THEIR AUNT WHO USED TO POUR OUT THE TEA OF THE DAUGHTERS ONE WAS THIRTEEN AND ANOTHER FOURTEEN," one smaller than the other, of a particularly frugal and shallow appearance. He had two daughters and their aunt who used to pour out the tea. Of the daughters, one was 13 and another 14.",0.2,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk002\481-123719-0031.wav,481-123719-0031,THEY BOTH HAD SNUB NOSES AND I WAS AWFULLY SHY OF THEM BECAUSE THEY WERE ALWAYS WHISPERING AND GIGGLING TOGETHER THE MASTER OF THE HOUSE USUALLY SAT IN HIS STUDY ON A LEATHER COUCH IN FRONT OF THE TABLE WITH SOME GREY HEADED GENTLEMAN, They both had snub noses and I was awfully shy of them because they were always whispering and giggling together The master of the house usually sat in his study on a leather couch in front of the table with some gray-headed gentleman,0.045454545454545456,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk002\481-123719-0032.wav,481-123719-0032,USUALLY A COLLEAGUE FROM OUR OFFICE OR SOME OTHER DEPARTMENT I NEVER SAW MORE THAN TWO OR THREE VISITORS THERE ALWAYS THE SAME THEY TALKED ABOUT THE EXCISE DUTY," usually a colleague from our office or some other department. I never saw more than two or three visitors there, always the same. They talked about the X-size duty.",0.1724137931034483,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk002\481-123719-0033.wav,481-123719-0033,AND THE BEST MEANS OF PLEASING HIM AND SO ON I HAD THE PATIENCE TO SIT LIKE A FOOL BESIDE THESE PEOPLE, and the best means of pleasing him and so on. I had the patience to sit like a fool beside these people.,0.09090909090909091,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk002\481-123719-0034.wav,481-123719-0034,LISTENING TO THEM WITHOUT KNOWING WHAT TO SAY TO THEM OR VENTURING TO SAY A WORD I BECAME STUPEFIED SEVERAL TIMES I FELT MYSELF PERSPIRING I WAS OVERCOME BY A SORT OF PARALYSIS BUT THIS WAS PLEASANT AND GOOD FOR ME," listening to them without knowing what to say to them or venturing to say a word. I became stupified several times I felt myself perspiring. I was overcome by a sort of paralysis, but this was pleasant and good for me.",0.12195121951219512,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk002\481-123719-0035.wav,481-123719-0035,ON RETURNING HOME I DEFERRED FOR A TIME MY DESIRE TO EMBRACE ALL MANKIND I HAD HOWEVER ONE OTHER ACQUAINTANCE OF A SORT SIMONOV WHO WAS AN OLD SCHOOLFELLOW I HAD A NUMBER OF SCHOOLFELLOWS INDEED IN PETERSBURG," On returning home I deferred for a time my desire to embrace all mankind. I had however one other acquaintance of a sort, Sibanov, who was an old school fellow. I had a number of school fellows indeed in Petersburg.",0.21052631578947367,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk002\481-123719-0036.wav,481-123719-0036,BUT I DID NOT ASSOCIATE WITH THEM AND HAD EVEN GIVEN UP NODDING TO THEM IN THE STREET I BELIEVE I HAD TRANSFERRED INTO THE DEPARTMENT I WAS IN SIMPLY TO AVOID THEIR COMPANY AND TO CUT OFF ALL CONNECTION WITH MY HATEFUL CHILDHOOD, but I did not associate with them and had even given up nodding to them in the street. I believe I had transferred into the department I was in simply to avoid their company and to cut off all connection with my hateful childhood.,0.045454545454545456,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk002\481-123719-0037.wav,481-123719-0037,CURSES ON THAT SCHOOL AND ALL THOSE TERRIBLE YEARS OF PENAL SERVITUDE IN SHORT I PARTED FROM MY SCHOOLFELLOWS AS SOON AS I GOT OUT INTO THE WORLD THERE WERE TWO OR THREE LEFT TO WHOM I NODDED IN THE STREET ONE OF THEM WAS SIMONOV," curses on that school and all those terrible years of penile servitude. In short, I parted from my school fellows as soon as I got out into the world. There were two or three left to whom I nodded in the street, one of them was Simonov.",0.17391304347826086,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk002\481-123719-0038.wav,481-123719-0038,WHO HAD IN NO WAY BEEN DISTINGUISHED AT SCHOOL WAS OF A QUIET AND EQUABLE DISPOSITION BUT I DISCOVERED IN HIM A CERTAIN INDEPENDENCE OF CHARACTER AND EVEN HONESTY I DON'T EVEN SUPPOSE THAT HE WAS PARTICULARLY STUPID," who had no way been distinguished at school was of inquired and equitable disposition. By discovered in him a certain independence of character, in even honesty, I don't even suppose that he was particularly stupid.",0.2894736842105263,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk002\481-123719-0039.wav,481-123719-0039,BUT THESE HAD NOT LASTED LONG AND HAD SOMEHOW BEEN SUDDENLY CLOUDED OVER HE WAS EVIDENTLY UNCOMFORTABLE AT THESE REMINISCENCES AND WAS I FANCY ALWAYS AFRAID THAT I MIGHT TAKE UP THE SAME TONE AGAIN," But these had not lasted long, and had somehow been suddenly clouded over. He was evidently uncomfortable at these reminisces and was, by fancy. Always afraid that I may take up the same tone again.",0.22857142857142856,original
C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk002\481-123719-0040.wav,481-123719-0040,NOT BEING QUITE CERTAIN OF IT, not being quite certain of it.,0.16666666666666666,original
