utt_id,text,audio_file
5778-54535-0024,ONCE WHEN HE HAD BEEN SENT TO WASHINGTON TO DRAW MAPS FOR THE COAST SURVEY HE FORGOT WHAT HE WAS ABOUT AND FILLED UP THE NICE WHITE MARGINS WITH PERT LITTLE DANCING FOLKS HE WAS WELL SCOLDED FOR THIS I CAN TELL YOU,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk001\5778-54535-0024.wav
5104-33407-0042,LEIF NOTICED TWO STRANGERS AN OLD MAN WHO SAT AT ERIC'S SIDE AND A YOUNG WOMAN ON THE CROSS BENCH HE TURNED TO HIS BROTHER THORSTEIN WHO SAT NEXT TO HIM WHO ARE THESE STRANGERS HE ASKED,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk019\5104-33407-0042.wav
3214-167602-0019,BE OFF TO YOUR HOUSES AT ONCE AND DON'T LET ONE OF YOUR VOICES BE HEARD WHY WE'VE NOT DONE ANY HARM WE DID IT JUST OUT OF FOOLISHNESS IT'S ALL NONSENSE I SAID THEN THAT IT WAS NOT IN ORDER VOICES WERE HEARD BICKERING WITH ONE ANOTHER,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk005\3214-167602-0019.wav
2007-132570-0053,I COULD TELL YOU THAT WHEN ONCE MY RESOLUTION IS TAKEN BUT I AM TALKING TO A BABY LET ME HOWEVER REPEAT THAT TERRIBLE AS ARE THE EXAMPLES I COULD RECITE THE RECITAL COULD NOT NOW BENEFIT YOU,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk014\2007-132570-0053.wav
83-9960-0049,THIS WAS THE EXPEDIENT OF WHICH HE WAS IN SEARCH THE SOLUTION OF THAT FRIGHTFUL PROBLEM WHICH WAS TORTURING HIM OF SPARING THE ASSASSIN AND SAVING THE VICTIM HE KNELT DOWN ON HIS COMMODE STRETCHED OUT HIS ARM SEIZED THE SHEET OF PAPER,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk009\83-9960-0049.wav
5652-19215-0060,SHE WOULD HAVE LEFT HIM POOR SO MUCH THE WORSE FOR MY NEPHEW HE IS WEDDING A BEGGAR LET HIM BE A BEGGAR HIMSELF BUT COSETTE'S HALF MILLION PLEASED THE AUNT AND ALTERED HER INWARD SITUATION SO FAR,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk013\5652-19215-0060.wav
298-126791-0027,BUT HE LEAVES HIS ROOM AND THINKS HIS WOUND LIGHTLY PURCHASED BY THE PLEASURE OF BEING WITH HIS FRIENDS IF SHE ADDED WITH A TREMULOUS LIP THIS DREADFUL SUSPICION THAT IS AFFIXED TO HIS VISIT WERE REMOVED I COULD CONSIDER HIS WOUND OF LITTLE MOMENT YOU NOW HAVE THE FRUITS OF REBELLION BROUGHT HOME TO YOU,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk008\298-126791-0027.wav
2007-132570-0044,FROM HER INFANCY REGARDED AN ACT OF INJUSTICE INSPIRED HER WITH A NOBLE THOUGH IMPRUDENT COURAGE SIGN THE PAPERS SAID MONTONI MORE IMPATIENTLY THAN BEFORE NEVER SIR,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk014\2007-132570-0044.wav
481-123719-0003,PUT A COLLAR OF GERMAN BEAVER ON HIS GREAT COAT I SUDDENLY BECAME A HERO I WOULD NOT HAVE ADMITTED MY SIX FOOT LIEUTENANT EVEN IF HE HAD CALLED ON ME,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk002\481-123719-0003.wav
2007-132570-0050,I COULD MAKE YOU TREMBLE AT THE BARE RECITAL HE WAS INTERRUPTED BY A GROAN WHICH SEEMED TO RISE FROM UNDERNEATH THE CHAMBER THEY WERE IN AND AS HE THREW A GLANCE ROUND IT IMPATIENCE AND RAGE FLASHED FROM HIS EYES,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk014\2007-132570-0050.wav
1116-137572-0039,MAKE A ROMANTIC GESTURE OR LET THEIR EYES SHOW THE QUICK INTENSITY OF THEIR TENDER EMOTIONS IF THEY MUST DIE FOR IT THIS DIFFERENCE IS ONE OF MAKE UP AND TRAINING NOT OF MARRIAGE CAPACITY THE COUPLE WHO ARE SURE OF EACH OTHER'S STEADY AFFECTION REGARDLESS OF ITS EXPRESSION IN ROMANTIC INTERLUDES,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk004\1116-137572-0039.wav
5778-54535-0007,BUT JAMES LIKED THE STORIES HE FOUND THERE AND WHEN HE WAS ONLY NINE COULD SAY ALMOST HALF THE BIBLE BY HEART JAMES WAS THE OLDEST IN THE FAMILY HE WAS BORN IN LOWELL AND WAS SUCH A CUNNING BABY THAT EVERYBODY WANTED HIS PICTURE,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk001\5778-54535-0007.wav
4397-15666-0013,AND UP THE SLOPES OF THE WAHSATCH ECLIPSING ALL THE LANDSCAPES IN ITS COURSE THE BENDING TREES THE DUST STREAMERS AND THE WILD ONRUSH OF EVERYTHING MOVABLE GIVING IT AN APPRECIABLE VISIBILITY THAT RENDERED IT GRAND AND INSPIRING,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk011\4397-15666-0013.wav
6019-3185-0054,NOT DAZZLING BUT RESPECTABLE AND SO AMIABLE WERE HIS TEMPER AND MANNERS THAT I HAD INTRODUCED HIM EVERYWHERE AND EVERYWHERE HE WAS A FAVORITE AND EVERYWHERE INDEED EXCEPT EXACTLY THERE WHERE ONLY IN THIS WORLD HE CARED FOR FAVOR,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk016\6019-3185-0054.wav
5104-33407-0037,ERIC SAW THE SHIP AND RAN DOWN TO THE SHORE HE TOOK LEIF INTO HIS ARMS AND SAID OH MY SON MY OLD EYES ACHED TO SEE YOU I HUNGER TO HEAR OF ALL THAT YOU HAVE SEEN AND DONE,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk019\5104-33407-0037.wav
5778-54535-0043,THE DUET ONE OF HIS PICTURES SHOWS HIS WIFE AND HER SISTER AT THE PIANO TWO PORTRAITS BY THIS AMERICAN ARTIST HANG IN THE BOSTON MUSEUM OF FINE ARTS BUT MOST OF THEM ARE OWNED IN ENGLAND,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk001\5778-54535-0043.wav
1116-137572-0007,ROUGHLY BOTH THE HELPS AND THE HINDRANCES TO MARRIED HAPPINESS CAN BE LUMPED UNDER ONE WORD PERSONALITIES TEMPERAMENT MANNERISMS TASTES ALL THAT IS IMPLIED IN THE DISTINCT INDIVIDUALITY OF EACH PERSON MAKE UP THE CHIEF SOURCE OF THE ADVANTAGES,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk004\1116-137572-0007.wav
2007-132570-0029,WERE THE SAME OR IF THEY WERE WHETHER THIS WAS VALANCOURT SHE HOWEVER DESIRED THAT ANNETTE WOULD ENDEAVOUR TO LEARN WHETHER ANY PRISONERS WERE IN THE CASTLE AND ALSO THEIR NAMES O DEAR MA'AMSELLE SAID ANNETTE I FORGET TO TELL YOU WHAT YOU BADE ME ASK ABOUT,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk014\2007-132570-0029.wav
298-126791-0057,BUT IF YOU RECKON DOWNWARD AS IS MOST COMMON I THINK SHE IS NEARER FORTY YOU HAVE MISTAKEN AN ELDER SISTER FOR THE AUNT SAID ISABELLA LAYING HER FAIR HAND ON THE MOUTH OF THE INVALID YOU MUST BE SILENT YOUR FEELINGS ARE BEGINNING TO AFFECT YOUR FRAME,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk008\298-126791-0057.wav
5778-54535-0047,YOU REMEMBER HOW MANY TIMES HE COPIED HIS OWN FOOT WHEN HE WAS A CHILD WELL HE WAS JUST AS PATIENT AND THOROUGH WHEN HE WAS OLDER FOR A LONG TIME HE MADE A PRACTICE OF DRAWING A PICTURE OF HIMSELF EVERY NIGHT BEFORE HE WENT TO BED,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk001\5778-54535-0047.wav
6454-93938-0035,HIDE THEM FRED WAS QUICK AS A FLASH AND GRABBING THEM OFF THE GROUND SPRANG UP THE STEPS OF MY CAR AND RAN INSIDE JUST ESCAPING A BULLET FROM MY PURSUERS,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk007\6454-93938-0035.wav
5104-33407-0024,HE HAD LIVED WITH ERIC FOR MANY YEARS AND HAD TAKEN CARE OF LEIF WHEN HE WAS A LITTLE BOY SO LEIF LOVED HIM NOW ONE DAY THEY HAD BEEN WANDERING ABOUT AND ALL CAME BACK TO CAMP AT NIGHT EXCEPT TYRKER WHEN LEIF LOOKED AROUND ON HIS COMRADES HE SAID,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk019\5104-33407-0024.wav
4397-15666-0024,TRAILED THEIR LUSTROUS FRINGES THROUGH THE PINES AS IF TAKING A LAST VIEW OF THEIR ACCOMPLISHED WORK THEN CAME DARKNESS AND THE GLORIOUS DAY WAS DONE,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk011\4397-15666-0024.wav
3214-167602-0004,AND CONTINUED TO IMPART HIS VIEWS HE SAID THE PEASANTS WERE OBDURATE AND THAT AT THE PRESENT MOMENT IT WOULD BE IMPRUDENT TO OVERRESIST THEM WITHOUT AN ARMED FORCE AND WOULD IT NOT BE BETTER FIRST TO SEND FOR THE MILITARY I'LL GIVE THEM ARMED FORCE,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk005\3214-167602-0004.wav
4267-287369-0005,EVERYONE TALKING DURING THE PROGRESS OF THE MEAL ABOUT THE EVENTS OF THE DAY AND THE RATHER WEIRD CULMINATION OF IT WELL WE HAVEN'T HAD A GREAT DEAL OF SUCCESS SO FAR ADMITTED TOM,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk010\4267-287369-0005.wav
4088-158077-0026,WE INTENDED TO KNOW WHY IF DEMOCRACY WERE SO PRECIOUS AS TO DEMAND THE NATION'S BLOOD AND TREASURE FOR ITS ACHIEVEMENT ABROAD ITS EXECUTION AT HOME WAS SO UNDESIRABLE MEANWHILE,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk015\4088-158077-0026.wav
5652-19215-0019,DAUPHINES WITHOUT A RIGHT OR WRONG SIDE IN THE PIECE,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk013\5652-19215-0019.wav
1246-124550-0029,FROM HER TEACHER HOUSEMATE SHE HAD A SARDONIC DESCRIPTION OF A MIDDLEWESTERN RAILROAD DIVISION TOWN OF THE SAME SIZE AS GOPHER PRAIRIE BUT DEVOID OF LAWNS AND TREES A TOWN WHERE THE TRACKS SPRAWLED ALONG THE CINDER SCABBED MAIN STREET AND THE RAILROAD SHOPS,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk003\1246-124550-0029.wav
3242-8112-0031,THE TWO LAB PLASMOIDS STOPPED MOVING WHILE HE WAS THERE THEY HAVEN'T MOVED SINCE,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk020\3242-8112-0031.wav
3214-167602-0003,AND YOU CAN'T MANAGE THEM YOU'RE A TRAITOR YOURSELF I KNOW YOU I'LL FLAY YOU ALL ALIVE AND AS IF AFRAID OF WASTING HIS STORE OF ANGER HE LEFT ALPATYCH AND WENT RAPIDLY FORWARD ALPATYCH MASTERING HIS OFFENDED FEELINGS KEPT PACE WITH ROSTOV AT A GLIDING GAIT,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk005\3214-167602-0003.wav
4088-158077-0077,THE FOLLOWING DAY MISS LUCY BURNS AND MISS KATHERINE MOREY OF BOSTON CARRIED TO THE WHITE HOUSE GATES WE SHALL FIGHT FOR THE THINGS WE HAVE ALWAYS HELD NEAREST OUR HEARTS FOR DEMOCRACY FOR THE RIGHT OF THOSE WHO SUBMIT TO AUTHORITY,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk015\4088-158077-0077.wav
5652-19215-0006,AND APPARENTLY WITH AS MUCH JOY AS COSETTE HERSELF AS HE HAD BEEN A MAYOR HE UNDERSTOOD HOW TO SOLVE THAT DELICATE PROBLEM,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk013\5652-19215-0006.wav
3214-167602-0012,BUT BEFORE THE WORDS WERE WELL OUT OF HIS MOUTH HIS CAP FLEW OFF AND A FIERCE BLOW JERKED HIS HEAD TO ONE SIDE CAPS OFF TRAITORS SHOUTED ROSTOV IN A WRATHFUL VOICE WHERE'S THE ELDER HE CRIED FURIOUSLY THE ELDER HE WANTS THE ELDER,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk005\3214-167602-0012.wav
4397-15666-0021,SURELY NOTHING IN HEAVEN NOR ANY MANSION OF THE LORD IN ALL HIS WORLDS COULD BE MORE GLORIOUSLY CARPETED OTHER PORTIONS OF THE PLAIN WERE FLUSHED WITH RED AND PURPLE AND ALL THE MOUNTAINS AND THE CLOUDS ABOVE THEM WERE PAINTED IN CORRESPONDING LOVELINESS,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk011\4397-15666-0021.wav
5778-54535-0019,JAMES WAS VERY CAREFUL OF HIS MOTHER TOO ONE EVENING SHE HAD TAKEN THE BOYS IN A CARRIAGE TO SEE A BIG ILLUMINATION BANDS WERE PLAYING AND ROCKETS FLYING,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk001\5778-54535-0019.wav
6147-34606-0007,WORE LEATHER SLEEVES TO SAVE THEIR LACE BREASTPLATES OF LEATHER TO PROTECT THEIR RUFFLES,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk018\6147-34606-0007.wav
6147-34606-0002,AND A PEER OF ENGLAND HE WAS INSULTED AND THE DEED WAS WELL WORTH THE INSULT IN THE HOTTEST PART OF THE ROW LORD DAVID SUDDENLY APPEARED WITHOUT HIS WIG AND IN HIS OWN HAIR SUCH CONDUCT SHAKES THE FOUNDATIONS OF SOCIETY,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk018\6147-34606-0002.wav
6019-3185-0016,WITH RESPECT TO ALL THE MOVEMENTS OF THE CASE I MAY ADD THAT I HAD ANOTHER ADVANTAGE NOT POSSESSED OR NOT IN THE SAME DEGREE BY ANY OTHER INHABITANT OF THE TOWN I WAS PERSONALLY ACQUAINTED WITH EVERY FAMILY OF THE SLIGHTEST ACCOUNT BELONGING TO THE RESIDENT POPULATION,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk016\6019-3185-0016.wav
4397-15666-0001,ALMOST EVERY OTHER DAY DURING THE LAST THREE WEEKS SMALL LOCAL STORMS HAVE BEEN FALLING ON THE WAHSATCH AND OQUIRRH MOUNTAINS WHILE THE JORDAN VALLEY REMAINED DRY AND SUN FILLED BUT ON THE AFTERNOON OF THURSDAY THE SEVENTEENTH ULTIMO,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk011\4397-15666-0001.wav
2007-132570-0000,WHAT WERE THEY DISPUTING THEN SAID EMILY NO MA'AMSELLE NOR FIGHTING BUT ALMOST AS GOOD FOR I BELIEVE THERE WAS NOT ONE OF THE SIGNORS SOBER,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk014\2007-132570-0000.wav
1246-124550-0011,WERE THE MEMBERS OF THE TINCOMB METHODIST CHURCH A VAST RED BRICK TABERNACLE VIDA SHERWIN HAD GIVEN HER A LETTER TO AN EARNEST WOMAN WITH EYE GLASSES PLAID SILK WAIST AND A BELIEF IN BIBLE CLASSES WHO INTRODUCED HER TO THE PASTOR AND THE,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk003\1246-124550-0011.wav
481-123719-0037,CURSES ON THAT SCHOOL AND ALL THOSE TERRIBLE YEARS OF PENAL SERVITUDE IN SHORT I PARTED FROM MY SCHOOLFELLOWS AS SOON AS I GOT OUT INTO THE WORLD THERE WERE TWO OR THREE LEFT TO WHOM I NODDED IN THE STREET ONE OF THEM WAS SIMONOV,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk002\481-123719-0037.wav
6454-93938-0012,THE THREE CONSPIRATORS JUMPED TO THEIR FEET AND BOLTED FOR THE WINDOW,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk007\6454-93938-0012.wav
6147-34606-0019,HAD TURNED AND DANCED ABOUT ENOUGH THEY ORDERED THEIR SERVANTS TO BEAT HIM WITH STICKS TO CHANGE THE COURSE OF HIS IDEAS OTHERS HIT THE LION THAT IS THEY GAILY STOPPED A PASSENGER,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk018\6147-34606-0019.wav
1116-137572-0005,IS THE OBJECT OF ONE'S WISHES AS DESIRABLE AS ONE HAD EXPECTED BECAUSE REALITY RARELY MEASURES UP TO IMAGINATION THE FIRST ANSWER IS ALMOST BOUND TO BE NO THIS IS NOT WHAT I EXPECTED AND THE FIRST EMOTION TENDS TO BE DISAPPOINTMENT,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk004\1116-137572-0005.wav
6019-3185-0046,NEVER WAS THERE SO VICTORIOUS A CONQUEST INTERCHANGED BETWEEN TWO YOUTHFUL HEARTS NEVER BEFORE SUCH A RAPTURE OF INSTANTANEOUS SYMPATHY I DID NOT WITNESS THE FIRST MEETING OF THIS MYSTERIOUS MAXIMILIAN AND THIS MAGNIFICENT MARGARET,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk016\6019-3185-0046.wav
4088-158077-0017,BAYONETS MACHINE GUNS POISON GAS DEADLY GRENADES LIQUID FIRE BOMBS ARMORED TANKS PISTOLS BARBED WIRE ENTANGLEMENTS SUBMARINES MINES EVERY KNOWN SCIENTIFIC DEVICE WITH WHICH TO ANNIHILATE THE ENEMY,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk015\4088-158077-0017.wav
3214-167602-0011,SHOUTED ROSTOV COMING UP TO THE CROWD WITH QUICK STEPS THE ELDER,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk005\3214-167602-0011.wav
6454-93938-0025,AS I DID SO I REALIZED THAT TO DESTROY UNITED STATES MAIL NOT MERELY ENTAILED CRIMINAL LIABILITY BUT WAS OFF COLOR MORALLY I FALTERED,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk007\6454-93938-0025.wav
481-123719-0035,ON RETURNING HOME I DEFERRED FOR A TIME MY DESIRE TO EMBRACE ALL MANKIND I HAD HOWEVER ONE OTHER ACQUAINTANCE OF A SORT SIMONOV WHO WAS AN OLD SCHOOLFELLOW I HAD A NUMBER OF SCHOOLFELLOWS INDEED IN PETERSBURG,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk002\481-123719-0035.wav
298-126791-0063,IN SHORT WHARTON SAID THE COLONEL PUTTING ONE LEG OUT OF BED IT MAY BE CALLED A COMBINATION OF UNTOWARD EVENTS YOUR OWN UNGOVERNABLE HORSE PREVENTED MY ORDERS FROM BEING CARRIED TO THE MAJOR IN SEASON TO FLANK THE REBELS VERY TRUE REPLIED THE CAPTAIN KICKING A SLIPPER TOWARDS THE BED,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk008\298-126791-0063.wav
83-9960-0054,REPLIED THENARDIER SINCE PONINE HAS THROWN THE STONE THROUGH THE WINDOW IT INDICATES THAT THE HOUSE IS NOT WATCHED ON THAT SIDE THE MASK WITH THE VENTRILOQUIST'S VOICE DEPOSITED HIS HUGE KEY ON THE FLOOR,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk009\83-9960-0054.wav
5789-70653-0033,RUSHED THROUGH HIS BRAIN IN A ROUT BUT THE TOUCH OF HER UNNERVED HAND UPON HIS ARM NEVER FOR AN INSTANT LEFT HIS CONSCIOUSNESS FILLING HIM WITH AN EXALTATION THAT ENRAGED AND BEWILDERED HIM,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk012\5789-70653-0033.wav
83-9960-0017,HE HAD HARDLY UTTERED THE WORDS WHEN THE THENARDIER WOMAN DID IN FACT RUSH HASTILY INTO THE ROOM RED PANTING BREATHLESS WITH FLAMING EYES AND CRIED AS SHE SMOTE HER HUGE HANDS ON HER THIGHS SIMULTANEOUSLY,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk009\83-9960-0017.wav
1116-137572-0023,ANY INDIVIDUAL WOMAN MAY WAVER BETWEEN A CRAVING FOR SELF SACRIFICE AND A REPUGNANCE TO THE VERY THOUGHT OF IT THIS CHANGEABLENESS CAN MAKE HER FEEL RESENTFUL AFTER SHE HAS GIVEN IN TO HER HUSBAND ALL THIS MUST BE TAKEN INTO ACCOUNT IN MAKING DECISIONS,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk004\1116-137572-0023.wav
3214-167602-0034,SOMETIMES WHEN SHE RECALLED HIS LOOKS HIS SYMPATHY AND HIS WORDS HAPPINESS DID NOT APPEAR IMPOSSIBLE TO HER IT WAS AT THOSE MOMENTS THAT DUNYASHA NOTICED HER SMILING AS SHE LOOKED OUT OF THE CARRIAGE WINDOW WAS IT NOT FATE THAT BROUGHT HIM TO BOGUCHAROVO AND AT THAT VERY MOMENT THOUGHT PRINCESS MARY,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk005\3214-167602-0034.wav
3242-8112-0010,THERE SEEM TO BE TOO MANY BASIC FACTORS MISSING IT MIGHT BE NECESSARY TO DEVELOP A WHOLE NEW CLASS OF SCIENCES FIRST AND THAT COULD TAKE A FEW CENTURIES WELL TRIGGER ADMITTED I COULD GET ALONG WITHOUT THE THINGS INDEFINITELY,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk020\3242-8112-0010.wav
3242-8112-0023,I WAS WATCHING IT MAJOR QUILLAN SAID REASSURINGLY FROM THE END OF THE TABLE,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk020\3242-8112-0023.wav
6019-3185-0083,THAT SIGHT WAS MORE THAN COULD BE BORNE BY ONE WHO STOOD A LITTLE BEHIND THE GROUP HE RUSHED FORWARD WITH EYES GLARING LIKE A TIGER'S AND LEVELED A BLOW AT MAXIMILIAN IT WAS POOR MANIACAL VON HARRELSTEIN,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk016\6019-3185-0083.wav
5652-19215-0021,HER WEDDING BASKET SEEMED TO HER TO BE UPHELD BY SERAPHIM,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk013\5652-19215-0021.wav
4898-20016-0024,THE MINISTER OF NATHAN'S PARISH WAS A YOUNG MAN BY THE NAME OF DUDLEY AND IT SO HAPPENED THAT HE HAD DRIVEN OUT BEFORE LIGHT ON THE MORNING WE HAVE SPOKEN OF TO VISIT A SICK MAN AT SOME DISTANCE,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk006\4898-20016-0024.wav
5789-70653-0018,THE WITNESS DROPPED HER HEAD AND SILENTLY WAITED FOR HER DISMISSAL BUT IT WAS NOT TO BE YET MISSUS MANDERSON THE CORONER'S VOICE WAS SYMPATHETIC BUT IT HAD A HINT OF FIRMNESS IN IT NOW,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk012\5789-70653-0018.wav
5652-19215-0036,AH IT IS TRUE I REGRET THE GRACE OF THE ANCIENT MANNERS I REGRET EVERYTHING ABOUT THEM THEIR ELEGANCE THEIR CHIVALRY,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk013\5652-19215-0036.wav
4898-20016-0008,IT WAS NOT WITHOUT A CREEPING FEELING OF AWE MINGLED WITH HIS ASTONISHMENT THAT NATHAN GAZED UPON THE DOOR THROUGH WHICH THIS SILENT FIGURE HAD VANISHED BUT HE WAS NOT EASILY TO BE DAUNTED,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk006\4898-20016-0008.wav
4088-158077-0084,THEY TOO WERE DISMISSED AND THEIR CASES NEVER TRIED,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk015\4088-158077-0084.wav
3214-167602-0021,TWO HOURS LATER THE CARTS WERE STANDING IN THE COURTYARD OF THE BOGUCHAROVO HOUSE THE PEASANTS WERE BRISKLY CARRYING OUT THE PROPRIETOR'S GOODS AND PACKING THEM ON THE CARTS AND DRON LIBERATED AT PRINCESS MARY'S WISH FROM THE CUPBOARD WHERE HE HAD BEEN CONFINED,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk005\3214-167602-0021.wav
5652-19215-0010,SHE WAS DECLARED AN ORPHAN BOTH FATHER AND MOTHER BEING DEAD,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk013\5652-19215-0010.wav
5789-70653-0026,THE WORD WAS COLORLESSLY SPOKEN BUT EVERYONE FELT THAT A CRASS MISUNDERSTANDING OF THE POSSIBILITIES OF CONDUCT IN THE CASE OF A PERSON LIKE MISSUS MANDERSON HAD BEEN VISITED WITH SOME SEVERITY DID SHE KNOW THE CORONER ASKED,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk012\5789-70653-0026.wav
4088-158077-0085,WHEN HOWEVER WOMEN CONTINUED TO PICKET IN THE FACE OF ARREST THE ADMINISTRATION QUICKENED ITS ADVANCE INTO THE VENTURE OF SUPPRESSION IT DECIDED TO BRING THE OFFENDERS TO TRIAL ON JUNE TWENTY SIXTH,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk015\4088-158077-0085.wav
5778-54535-0045,AND FRANCE GERMANY AND ITALY MADE HIM AN OFFICER OF THE LEGION OF HONOR A COMMANDER AND A CHEVALIER,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk001\5778-54535-0045.wav
125-121342-0036,NOT NECESSARILY QUESTION WHAT WOULD BE THE TEST OF CORRUPTION,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk017\125-121342-0036.wav
4898-20016-0013,WHO WERE DRESSED IN BREECHES AND RUFFLED SHIRTS AND HOOPED PETTICOATS AND TOWERING HEAD DRESSES SUCH AS HE HAD ONLY SEEN IN OLD PICTURES THEY WERE MOUNTED UPON BENCHES AND LADDERS,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk006\4898-20016-0013.wav
4267-287369-0032,IN ANOTHER INSTANT IT LOOKED AS IF THE WHOLE PLACE ABOUT WHERE THE DIAMOND SEEKERS STOOD WAS A MASS OF FIRE GREAT FORKED TONGUES OF LIGHTNING LEAPED FROM THE CLOUDS AND SEEMED TO LICK THE GROUND,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk010\4267-287369-0032.wav
4397-15666-0010,A DARK BROWNISH CLOUD APPEARED CLOSE DOWN ON THE PLAIN TOWARDS THE LAKE EXTENDING FROM THE NORTHERN EXTREMITY OF THE OQUIRRH RANGE IN A NORTHEASTERLY DIRECTION AS FAR AS THE EYE COULD REACH ITS PECULIAR COLOR AND STRUCTURE,C:\Users\hp\Downloads\1657\p2-gabexa-proj2\code\data\spk011\4397-15666-0010.wav
